season,event_code,event_name,team_count,match_count,team_number,adv_rank,qual_rank,qual_points,alliance_selection_points,award_points,playoff_points,total_points,alliance_seed,alliance_role,playoff_placement,advanced,is_advancement_eligible,award_types
2024,USPACOQ2,Red Raiders Qualifier,36,55,16468,3,3,,,,,,1,partner,1,true,false,Design:1
2024,USPACOQ2,Red Raiders Qualifier,36,55,27457,4,15,,,,,,,,,true,true,Inspire:2
2024,USPACOQ2,Red Raiders Qualifier,36,55,10333,5,2,,,,,,2,captain,2,true,true,
2024,USPACOQ2,Red Raiders Qualifier,36,55,16466,6,4,,,,,,2,partner,2,false,true,
2024,USPACOQ2,Red Raiders Qualifier,36,55,14423,7,5,,,,,,3,captain,4,false,false,Connect:1
2024,USPACOQ2,Red Raiders Qualifier,36,55,6676,8,9,,,,,,6,captain,3,false,true,Innovate:1
2024,USPACOQ2,Red Raiders Qualifier,36,55,26582,9,11,,,,,,6,partner,3,false,true,
2024,USPACOQ2,Red Raiders Qualifier,36,55,23850,10,31,,,,,,,,,false,true,Control:1
2024,USPACOQ2,Red Raiders Qualifier,36,55,18387,11,30,,,,,,,,,false,true,Motivate:1
2024,USPACOQ2,Red Raiders Qualifier,36,55,22279,12,7,,,,,,4,partner,6,false,true,
2024,USPACOQ2,Red Raiders Qualifier,36,55,21928,13,8,,,,,,5,captain,5,false,true,
2024,USPACOQ2,Red Raiders Qualifier,36,55,25795,14,10,,,,,,,,,false,true,
2024,USPACOQ2,Red Raiders Qualifier,36,55,23227,15,12,,,,,,,,,false,true,
2024,USPACOQ2,Red Raiders Qualifier,36,55,7423,16,13,,,,,,,,,false,true,
2024,USPACOQ2,Red Raiders Qualifier,36,55,21437,17,14,,,,,,,,,false,true,
2024,USPACOQ2,Red Raiders Qualifier,36,55,27310,18,16,,,,,,,,,false,true,
2024,USPACOQ2,Red Raiders Qualifier,36,55,5320,19,17,,,,,,,,,false,true,
2024,USPACOQ2,Red Raiders Qualifier,36,55,20094,20,18,,,,,,,,,false,true,
2024,USPACOQ2,Red Raiders Qualifier,36,55,19427,21,19,,,,,,,,,false,true,
2024,USPACOQ2,Red Raiders Qualifier,36,55,17334,22,20,,,,,,,,,false,true,
2024,USPACOQ2,Red Raiders Qualifier,36,55,22285,23,21,,,,,,,,,false,true,
2024,USPACOQ2,Red Raiders Qualifier,36,55,9242,24,22,,,,,,,,,false,true,
2024,USPACOQ2,Red Raiders Qualifier,36,55,21728,25,23,,,,,,,,,false,true,
2024,USPACOQ2,Red Raiders Qualifier,36,55,26893,26,24,,,,,,3,partner,4,false,true,
2024,USPACOQ2,Red Raiders Qualifier,36,55,21727,27,25,,,,,,,,,false,true,JudgesChoice:1
2024,USPACOQ2,Red Raiders Qualifier,36,55,19831,28,26,,,,,,,,,false,true,
2024,USPACOQ2,Red Raiders Qualifier,36,55,24217,29,27,,,,,,,,,false,true,
2024,USPACOQ2,Red Raiders Qualifier,36,55,19844,30,28,,,,,,5,partner,5,false,false,
2024,USPACOQ2,Red Raiders Qualifier,36,55,22284,31,29,,,,,,,,,false,true,
2024,USPACOQ2,Red Raiders Qualifier,36,55,22280,32,32,,,,,,,,,false,true,
2024,USPACOQ2,Red Raiders Qualifier,36,55,9854,33,33,,,,,,,,,false,true,
2024,USPACOQ2,Red Raiders Qualifier,36,55,22281,34,34,,,,,,,,,false,true,
2024,USPACOQ2,Red Raiders Qualifier,36,55,14296,35,35,,,,,,,,,false,false,
2024,USPACOQ2,Red Raiders Qualifier,36,55,25016,36,36,,,,,,,,,false,true,
2024,USPALAQ2,Blue Streak Qualifier,30,49,14423,1,3,,,,,,1,partner,3,true,true,Inspire:1
2024,USPALAQ2,Blue Streak Qualifier,30,49,14464,2,5,,,,,,4,captain,1,true,true,Motivate:1
2024,USPALAQ2,Blue Streak Qualifier,30,49,25650,3,7,,,,,,4,partner,1,true,true,Inspire:2
2024,USPALAQ2,Blue Streak Qualifier,30,49,6378,4,4,,,,,,3,captain,2,true,true,
2024,USPALAQ2,Blue Streak Qualifier,30,49,8468,5,15,,,,,,6,partner,6,false,true,Think:1
2024,USPALAQ2,Blue Streak Qualifier,30,49,21364,6,18,,,,,,3,partner,2,false,true,Control:1
2024,USPALAQ2,Blue Streak Qualifier,30,49,20153,7,1,,,,,,1,captain,3,false,true,Connect:1
2024,USPALAQ2,Blue Streak Qualifier,30,49,10333,8,8,,,,,,2,partner,4,false,true,Innovate:1
2024,USPALAQ2,Blue Streak Qualifier,30,49,11208,9,12,,,,,,,,,false,true,Design:1
2024,USPALAQ2,Blue Streak Qualifier,30,49,19427,10,2,,,,,,2,captain,4,false,true,
2024,USPALAQ2,Blue Streak Qualifier,30,49,21619,11,6,,,,,,5,captain,5,false,true,
2024,USPALAQ2,Blue Streak Qualifier,30,49,21324,12,9,,,,,,6,captain,6,false,true,
2024,USPALAQ2,Blue Streak Qualifier,30,49,26893,13,10,,,,,,5,partner,5,false,true,
2024,USPALAQ2,Blue Streak Qualifier,30,49,19844,14,11,,,,,,,,,false,true,
2024,USPALAQ2,Blue Streak Qualifier,30,49,4185,15,13,,,,,,,,,false,true,
2024,USPALAQ2,Blue Streak Qualifier,30,49,25795,16,14,,,,,,,,,false,true,
2024,USPALAQ2,Blue Streak Qualifier,30,49,21928,17,16,,,,,,,,,false,true,
2024,USPALAQ2,Blue Streak Qualifier,30,49,23598,18,17,,,,,,,,,false,true,
2024,USPALAQ2,Blue Streak Qualifier,30,49,27310,19,19,,,,,,,,,false,true,
2024,USPALAQ2,Blue Streak Qualifier,30,49,19831,20,20,,,,,,,,,false,true,
2024,USPALAQ2,Blue Streak Qualifier,30,49,21728,21,21,,,,,,,,,false,true,
2024,USPALAQ2,Blue Streak Qualifier,30,49,9242,22,22,,,,,,,,,false,true,
2024,USPALAQ2,Blue Streak Qualifier,30,49,21727,23,23,,,,,,,,,false,true,
2024,USPALAQ2,Blue Streak Qualifier,30,49,26634,24,24,,,,,,,,,false,true,
2024,USPALAQ2,Blue Streak Qualifier,30,49,17334,25,25,,,,,,,,,false,true,
2024,USPALAQ2,Blue Streak Qualifier,30,49,24217,26,26,,,,,,,,,false,true,
2024,USPALAQ2,Blue Streak Qualifier,30,49,21620,27,27,,,,,,,,,false,true,
2024,USPALAQ2,Blue Streak Qualifier,30,49,23227,28,28,,,,,,,,,false,true,
2024,USPALAQ2,Blue Streak Qualifier,30,49,23850,29,29,,,,,,,,,false,true,
2024,USPALAQ2,Blue Streak Qualifier,30,49,18284,30,30,,,,,,,,,false,true,
2024,USPALAQ1,Lancaster Area Qualifier,31,50,8393,1,1,,,,,,1,captain,1,true,false,Inspire:1
2024,USPALAQ1,Lancaster Area Qualifier,31,50,4149,2,3,,,,,,1,partner,1,true,true,Control:1
2024,USPALAQ1,Lancaster Area Qualifier,31,50,21357,3,27,,,,,,,,,true,true,Inspire:2
2024,USPALAQ1,Lancaster Area Qualifier,31,50,25816,4,5,,,,,,4,captain,2,true,true,
2024,USPALAQ1,Lancaster Area Qualifier,31,50,26446,5,9,,,,,,6,partner,6,false,true,Think:1
2024,USPALAQ1,Lancaster Area Qualifier,31,50,20079,6,17,,,,,,4,partner,2,false,true,
2024,USPALAQ1,Lancaster Area Qualifier,31,50,8645,7,7,,,,,,2,partner,4,false,true,Connect:1
2024,USPALAQ1,Lancaster Area Qualifier,31,50,3795,8,4,,,,,,3,captain,3,false,true,
2024,USPALAQ1,Lancaster Area Qualifier,31,50,18035,9,14,,,,,,5,partner,5,false,true,Innovate:1
2024,USPALAQ1,Lancaster Area Qualifier,31,50,24483,10,11,,,,,,3,partner,3,false,true,
2024,USPALAQ1,Lancaster Area Qualifier,31,50,16762,11,15,,,,,,,,,false,true,Motivate:1
2024,USPALAQ1,Lancaster Area Qualifier,31,50,16466,12,10,,,,,,,,,false,true,Design:1
2024,USPALAQ1,Lancaster Area Qualifier,31,50,5440,13,2,,,,,,2,captain,4,false,false,
2024,USPALAQ1,Lancaster Area Qualifier,31,50,20729,14,6,,,,,,5,captain,5,false,true,
2024,USPALAQ1,Lancaster Area Qualifier,31,50,17596,15,8,,,,,,6,captain,6,false,true,
2024,USPALAQ1,Lancaster Area Qualifier,31,50,26868,16,12,,,,,,,,,false,true,
2024,USPALAQ1,Lancaster Area Qualifier,31,50,25671,17,13,,,,,,,,,false,true,JudgesChoice:1
2024,USPALAQ1,Lancaster Area Qualifier,31,50,21916,18,16,,,,,,,,,false,true,
2024,USPALAQ1,Lancaster Area Qualifier,31,50,22828,19,18,,,,,,,,,false,true,
2024,USPALAQ1,Lancaster Area Qualifier,31,50,14382,20,19,,,,,,,,,false,true,
2024,USPALAQ1,Lancaster Area Qualifier,31,50,24318,21,20,,,,,,,,,false,true,
2024,USPALAQ1,Lancaster Area Qualifier,31,50,20201,22,21,,,,,,,,,false,true,
2024,USPALAQ1,Lancaster Area Qualifier,31,50,17388,23,22,,,,,,,,,false,true,
2024,USPALAQ1,Lancaster Area Qualifier,31,50,11349,24,23,,,,,,,,,false,true,
2024,USPALAQ1,Lancaster Area Qualifier,31,50,26867,25,24,,,,,,,,,false,true,
2024,USPALAQ1,Lancaster Area Qualifier,31,50,4914,26,25,,,,,,,,,false,true,
2024,USPALAQ1,Lancaster Area Qualifier,31,50,22311,27,26,,,,,,,,,false,true,
2024,USPALAQ1,Lancaster Area Qualifier,31,50,16354,28,28,,,,,,,,,false,true,
2024,USPALAQ1,Lancaster Area Qualifier,31,50,14133,29,29,,,,,,,,,false,true,
2024,USPALAQ1,Lancaster Area Qualifier,31,50,27817,30,30,,,,,,,,,false,true,
2024,USPALAQ1,Lancaster Area Qualifier,31,50,19976,31,31,,,,,,,,,false,true,
2024,USPAPHQ2,Philadelphia Open Qualifier,35,54,8468,1,2,,,,,,2,captain,2,true,true,Inspire:1
2024,USPAPHQ2,Philadelphia Open Qualifier,35,54,16468,2,1,,,,,,1,captain,1,true,true,Inspire:2
2024,USPAPHQ2,Philadelphia Open Qualifier,35,54,7244,3,4,,,,,,1,partner,1,true,false,Connect:1
2024,USPAPHQ2,Philadelphia Open Qualifier,35,54,11792,4,14,,,,,,,,,true,true,Think:1
2024,USPAPHQ2,Philadelphia Open Qualifier,35,54,14423,5,11,,,,,,2,partner,2,true,false,Control:1
2024,USPAPHQ2,Philadelphia Open Qualifier,35,54,19844,6,6,,,,,,4,captain,3,false,true,
2024,USPAPHQ2,Philadelphia Open Qualifier,35,54,24483,7,5,,,,,,3,partner,5,false,true,Innovate:1
2024,USPAPHQ2,Philadelphia Open Qualifier,35,54,26582,8,9,,,,,,4,partner,3,false,true,
2024,USPAPHQ2,Philadelphia Open Qualifier,35,54,27457,9,31,,,,,,,,,false,true,Motivate:1
2024,USPAPHQ2,Philadelphia Open Qualifier,35,54,26566,10,3,,,,,,3,captain,5,false,true,Design:1
2024,USPAPHQ2,Philadelphia Open Qualifier,35,54,9618,11,7,,,,,,5,captain,4,false,true,
2024,USPAPHQ2,Philadelphia Open Qualifier,35,54,17334,12,8,,,,,,6,captain,6,false,true,
2024,USPAPHQ2,Philadelphia Open Qualifier,35,54,13669,13,10,,,,,,,,,false,true,
2024,USPAPHQ2,Philadelphia Open Qualifier,35,54,25671,14,12,,,,,,6,partner,6,false,true,
2024,USPAPHQ2,Philadelphia Open Qualifier,35,54,12792,15,13,,,,,,5,partner,4,false,true,
2024,USPAPHQ2,Philadelphia Open Qualifier,35,54,27254,16,15,,,,,,,,,false,true,
2024,USPAPHQ2,Philadelphia Open Qualifier,35,54,14133,17,16,,,,,,,,,false,true,
2024,USPAPHQ2,Philadelphia Open Qualifier,35,54,8645,18,17,,,,,,,,,false,true,
2024,USPAPHQ2,Philadelphia Open Qualifier,35,54,27817,19,18,,,,,,,,,false,true,
2024,USPAPHQ2,Philadelphia Open Qualifier,35,54,27250,20,19,,,,,,,,,false,true,
2024,USPAPHQ2,Philadelphia Open Qualifier,35,54,25795,21,20,,,,,,,,,false,true,
2024,USPAPHQ2,Philadelphia Open Qualifier,35,54,25016,22,21,,,,,,,,,false,true,
2024,USPAPHQ2,Philadelphia Open Qualifier,35,54,6540,23,22,,,,,,,,,false,true,
2024,USPAPHQ2,Philadelphia Open Qualifier,35,54,27132,24,23,,,,,,,,,false,true,
2024,USPAPHQ2,Philadelphia Open Qualifier,35,54,16564,25,24,,,,,,,,,false,true,
2024,USPAPHQ2,Philadelphia Open Qualifier,35,54,17457,26,25,,,,,,,,,false,true,
2024,USPAPHQ2,Philadelphia Open Qualifier,35,54,16087,27,26,,,,,,,,,false,true,
2024,USPAPHQ2,Philadelphia Open Qualifier,35,54,11208,28,27,,,,,,,,,false,true,
2024,USPAPHQ2,Philadelphia Open Qualifier,35,54,23536,29,28,,,,,,,,,false,true,
2024,USPAPHQ2,Philadelphia Open Qualifier,35,54,22521,30,29,,,,,,,,,false,true,
2024,USPAPHQ2,Philadelphia Open Qualifier,35,54,20094,31,30,,,,,,,,,false,true,
2024,USPAPHQ2,Philadelphia Open Qualifier,35,54,17596,32,32,,,,,,,,,false,true,
2024,USPAPHQ2,Philadelphia Open Qualifier,35,54,24082,33,33,,,,,,,,,false,true,JudgesChoice:1
2024,USPAPHQ2,Philadelphia Open Qualifier,35,54,21437,34,34,,,,,,,,,false,true,
2024,USPAPHQ2,Philadelphia Open Qualifier,35,54,7423,35,35,,,,,,,,,false,true,
2024,USPAPHQ1,Philadelphia City Qualifier,23,39,14738,1,1,,,,,,1,captain,1,true,true,Inspire:1
2024,USPAPHQ1,Philadelphia City Qualifier,23,39,16800,2,2,,,,,,1,partner,1,true,true,Control:1
2024,USPAPHQ1,Philadelphia City Qualifier,23,39,6676,3,4,,,,,,3,captain,2,true,true,Inspire:2
2024,USPAPHQ1,Philadelphia City Qualifier,23,39,5321,4,23,,,,,,,,,false,true,Think:1
2024,USPAPHQ1,Philadelphia City Qualifier,23,39,26867,5,5,,,,,,3,partner,2,false,true,
2024,USPAPHQ1,Philadelphia City Qualifier,23,39,9570,6,7,,,,,,4,partner,5,false,true,Connect:1
2024,USPAPHQ1,Philadelphia City Qualifier,23,39,9854,7,8,,,,,,5,captain,3,false,true,
2024,USPAPHQ1,Philadelphia City Qualifier,23,39,21680,8,9,,,,,,5,partner,3,false,true,Innovate:1
2024,USPAPHQ1,Philadelphia City Qualifier,23,39,8730,9,6,,,,,,4,captain,5,false,true,Motivate:1
2024,USPAPHQ1,Philadelphia City Qualifier,23,39,6540,10,16,,,,,,,,,false,true,Design:1
2024,USPAPHQ1,Philadelphia City Qualifier,23,39,19976,11,3,,,,,,2,captain,4,false,true,
2024,USPAPHQ1,Philadelphia City Qualifier,23,39,22279,12,10,,,,,,6,captain,6,false,true,
2024,USPAPHQ1,Philadelphia City Qualifier,23,39,26868,13,11,,,,,,2,partner,4,false,true,
2024,USPAPHQ1,Philadelphia City Qualifier,23,39,22281,14,12,,,,,,6,partner,6,false,true,
2024,USPAPHQ1,Philadelphia City Qualifier,23,39,4914,15,13,,,,,,,,,false,true,
2024,USPAPHQ1,Philadelphia City Qualifier,23,39,22285,16,14,,,,,,,,,false,true,
2024,USPAPHQ1,Philadelphia City Qualifier,23,39,22280,17,15,,,,,,,,,false,true,
2024,USPAPHQ1,Philadelphia City Qualifier,23,39,8480,18,17,,,,,,,,,false,true,
2024,USPAPHQ1,Philadelphia City Qualifier,23,39,12084,19,18,,,,,,,,,false,true,
2024,USPAPHQ1,Philadelphia City Qualifier,23,39,11493,20,19,,,,,,,,,false,true,JudgesChoice:1
2024,USPAPHQ1,Philadelphia City Qualifier,23,39,22284,21,20,,,,,,,,,false,true,
2024,USPAPHQ1,Philadelphia City Qualifier,23,39,5320,22,21,,,,,,,,,false,true,
2024,USPAPHQ1,Philadelphia City Qualifier,23,39,23932,23,22,,,,,,,,,false,true,
2024,USPAUCQ1,Southwestern Pennsylvania Qualifier,30,48,18035,1,5,,,,,,2,partner,3,true,true,Inspire:1
2024,USPAUCQ1,Southwestern Pennsylvania Qualifier,30,48,22312,2,1,,,,,,1,captain,1,true,true,Control:1
2024,USPAUCQ1,Southwestern Pennsylvania Qualifier,30,48,24020,3,9,,,,,,1,partner,1,true,true,
2024,USPAUCQ1,Southwestern Pennsylvania Qualifier,30,48,11792,4,6,,,,,,,,,true,true,Inspire:2
2024,USPAUCQ1,Southwestern Pennsylvania Qualifier,30,48,18603,5,4,,,,,,4,captain,2,false,false,Think:1
2024,USPAUCQ1,Southwestern Pennsylvania Qualifier,30,48,23872,6,11,,,,,,4,partner,2,false,true,
2024,USPAUCQ1,Southwestern Pennsylvania Qualifier,30,48,21357,7,23,,,,,,,,,false,false,Connect:1
2024,USPAUCQ1,Southwestern Pennsylvania Qualifier,30,48,26446,8,2,,,,,,2,captain,3,false,false,Motivate:1
2024,USPAUCQ1,Southwestern Pennsylvania Qualifier,30,48,4149,9,7,,,,,,5,captain,4,false,false,Innovate:1
2024,USPAUCQ1,Southwestern Pennsylvania Qualifier,30,48,14382,10,17,,,,,,,,,false,true,Design:1
2024,USPAUCQ1,Southwestern Pennsylvania Qualifier,30,48,9821,11,3,,,,,,3,captain,5,false,true,
2024,USPAUCQ1,Southwestern Pennsylvania Qualifier,30,48,28391,12,8,,,,,,5,partner,4,false,true,
2024,USPAUCQ1,Southwestern Pennsylvania Qualifier,30,48,20079,13,10,,,,,,3,partner,5,false,true,
2024,USPAUCQ1,Southwestern Pennsylvania Qualifier,30,48,19934,14,12,,,,,,6,captain,6,false,true,
2024,USPAUCQ1,Southwestern Pennsylvania Qualifier,30,48,23744,15,13,,,,,,,,,false,true,JudgesChoice:1
2024,USPAUCQ1,Southwestern Pennsylvania Qualifier,30,48,20201,16,14,,,,,,,,,false,true,
2024,USPAUCQ1,Southwestern Pennsylvania Qualifier,30,48,16011,17,15,,,,,,,,,false,true,
2024,USPAUCQ1,Southwestern Pennsylvania Qualifier,30,48,13873,18,16,,,,,,,,,false,true,
2024,USPAUCQ1,Southwestern Pennsylvania Qualifier,30,48,25654,19,18,,,,,,6,partner,6,false,true,
2024,USPAUCQ1,Southwestern Pennsylvania Qualifier,30,48,6549,20,19,,,,,,,,,false,true,
2024,USPAUCQ1,Southwestern Pennsylvania Qualifier,30,48,24318,21,20,,,,,,,,,false,true,
2024,USPAUCQ1,Southwestern Pennsylvania Qualifier,30,48,20223,22,21,,,,,,,,,false,true,
2024,USPAUCQ1,Southwestern Pennsylvania Qualifier,30,48,18429,23,22,,,,,,,,,false,true,
2024,USPAUCQ1,Southwestern Pennsylvania Qualifier,30,48,9982,24,24,,,,,,,,,false,true,
2024,USPAUCQ1,Southwestern Pennsylvania Qualifier,30,48,9981,25,25,,,,,,,,,false,true,
2024,USPAUCQ1,Southwestern Pennsylvania Qualifier,30,48,16354,26,26,,,,,,,,,false,true,
2024,USPAUCQ1,Southwestern Pennsylvania Qualifier,30,48,22311,27,27,,,,,,,,,false,true,
2024,USPAUCQ1,Southwestern Pennsylvania Qualifier,30,48,9820,28,28,,,,,,,,,false,true,
2024,USPAUCQ1,Southwestern Pennsylvania Qualifier,30,48,23320,29,29,,,,,,,,,false,true,
2024,USPAUCQ1,Southwestern Pennsylvania Qualifier,30,48,25661,30,30,,,,,,,,,false,true,
2024,USPAUCQ2,Panther Power Qualifier,30,50,12792,1,2,,,,,,2,captain,3,true,true,Inspire:1
2024,USPAUCQ2,Panther Power Qualifier,30,50,22312,2,3,,,,,,3,captain,1,true,false,
2024,USPAUCQ2,Panther Power Qualifier,30,50,8393,3,5,,,,,,3,partner,1,true,false,Think:1
2024,USPAUCQ2,Panther Power Qualifier,30,50,21364,4,4,,,,,,4,captain,2,true,true,Inspire:2
2024,USPAUCQ2,Panther Power Qualifier,30,50,8645,5,10,,,,,,4,partner,2,false,true,Innovate:1
2024,USPAUCQ2,Panther Power Qualifier,30,50,16564,6,24,,,,,,,,,false,true,Connect:1
2024,USPAUCQ2,Panther Power Qualifier,30,50,18603,7,6,,,,,,2,partner,3,false,false,Design:1
2024,USPAUCQ2,Panther Power Qualifier,30,50,13474,8,11,,,,,,1,partner,6,false,true,Control:1
2024,USPAUCQ2,Panther Power Qualifier,30,50,23744,9,22,,,,,,,,,false,true,Motivate:1
2024,USPAUCQ2,Panther Power Qualifier,30,50,27310,10,1,,,,,,1,captain,6,false,true,
2024,USPAUCQ2,Panther Power Qualifier,30,50,16011,11,7,,,,,,5,captain,5,false,true,
2024,USPAUCQ2,Panther Power Qualifier,30,50,16762,12,8,,,,,,6,captain,4,false,true,
2024,USPAUCQ2,Panther Power Qualifier,30,50,26986,13,9,,,,,,,,,false,true,
2024,USPAUCQ2,Panther Power Qualifier,30,50,26446,14,12,,,,,,,,,false,false,
2024,USPAUCQ2,Panther Power Qualifier,30,50,16776,15,13,,,,,,,,,false,true,
2024,USPAUCQ2,Panther Power Qualifier,30,50,20223,16,14,,,,,,6,partner,4,false,true,
2024,USPAUCQ2,Panther Power Qualifier,30,50,3900,17,15,,,,,,,,,false,true,
2024,USPAUCQ2,Panther Power Qualifier,30,50,20808,18,16,,,,,,,,,false,false,
2024,USPAUCQ2,Panther Power Qualifier,30,50,23872,19,17,,,,,,5,partner,5,false,true,
2024,USPAUCQ2,Panther Power Qualifier,30,50,6549,20,18,,,,,,,,,false,true,
2024,USPAUCQ2,Panther Power Qualifier,30,50,9820,21,19,,,,,,,,,false,true,
2024,USPAUCQ2,Panther Power Qualifier,30,50,9982,22,20,,,,,,,,,false,true,
2024,USPAUCQ2,Panther Power Qualifier,30,50,8509,23,21,,,,,,,,,false,true,
2024,USPAUCQ2,Panther Power Qualifier,30,50,9981,24,23,,,,,,,,,false,true,
2024,USPAUCQ2,Panther Power Qualifier,30,50,21598,25,25,,,,,,,,,false,true,
2024,USPAUCQ2,Panther Power Qualifier,30,50,9821,26,26,,,,,,,,,false,true,
2024,USPAUCQ2,Panther Power Qualifier,30,50,27368,27,27,,,,,,,,,false,true,JudgesChoice:1
2024,USPAUCQ2,Panther Power Qualifier,30,50,9242,28,28,,,,,,,,,false,true,
2024,USPAUCQ2,Panther Power Qualifier,30,50,28391,29,29,,,,,,,,,false,true,
2024,USPAUCQ2,Panther Power Qualifier,30,50,25661,30,30,,,,,,,,,false,true,
2024,USPAYOQ2,Greyhound Sprint Qualifier,18,29,18603,1,8,,,,,,4,partner,4,true,true,Inspire:1
2024,USPAYOQ2,Greyhound Sprint Qualifier,18,29,7244,2,1,,,,,,1,captain,1,true,true,Think:1
2024,USPAYOQ2,Greyhound Sprint Qualifier,18,29,22312,3,2,,,,,,1,partner,1,false,true,Control:1
2024,USPAYOQ2,Greyhound Sprint Qualifier,18,29,25650,4,11,,,,,,,,,false,true,Inspire:2
2024,USPAYOQ2,Greyhound Sprint Qualifier,18,29,16468,5,3,,,,,,2,captain,2,false,true,Design:1
2024,USPAYOQ2,Greyhound Sprint Qualifier,18,29,21364,6,9,,,,,,2,partner,2,false,true,Innovate:1
2024,USPAYOQ2,Greyhound Sprint Qualifier,18,29,26566,7,16,,,,,,,,,false,true,Connect:1
2024,USPAYOQ2,Greyhound Sprint Qualifier,18,29,20094,8,4,,,,,,3,captain,3,false,true,
2024,USPAYOQ2,Greyhound Sprint Qualifier,18,29,10333,9,6,,,,,,3,partner,3,false,true,
2024,USPAYOQ2,Greyhound Sprint Qualifier,18,29,14464,10,14,,,,,,,,,false,true,Motivate:1
2024,USPAYOQ2,Greyhound Sprint Qualifier,18,29,16011,11,5,,,,,,4,captain,4,false,true,
2024,USPAYOQ2,Greyhound Sprint Qualifier,18,29,27132,12,7,,,,,,,,,false,true,JudgesChoice:1
2024,USPAYOQ2,Greyhound Sprint Qualifier,18,29,6378,13,10,,,,,,,,,false,true,
2024,USPAYOQ2,Greyhound Sprint Qualifier,18,29,23598,14,12,,,,,,,,,false,true,
2024,USPAYOQ2,Greyhound Sprint Qualifier,18,29,9821,15,13,,,,,,,,,false,true,
2024,USPAYOQ2,Greyhound Sprint Qualifier,18,29,23536,16,15,,,,,,,,,false,true,
2024,USPAYOQ2,Greyhound Sprint Qualifier,18,29,26582,17,17,,,,,,,,,false,true,
2024,USPAYOQ2,Greyhound Sprint Qualifier,18,29,13669,18,18,,,,,,,,,false,true,
2024,USPRCMP1,Puerto Rico Championship,16,27,20369,1,10,,,,,,4,partner,3,true,true,Inspire:1
2024,USPRCMP1,Puerto Rico Championship,16,27,27679,2,3,,,,,,3,captain,1,true,true,Motivate:1
2024,USPRCMP1,Puerto Rico Championship,16,27,27683,3,5,,,,,,3,partner,1,false,true,Design:1
2024,USPRCMP1,Puerto Rico Championship,16,27,24956,4,9,,,,,,2,partner,4,false,true,Inspire:2
2024,USPRCMP1,Puerto Rico Championship,16,27,22010,5,1,,,,,,1,captain,2,false,true,
2024,USPRCMP1,Puerto Rico Championship,16,27,24957,6,13,,,,,,,,,false,true,Think:1
2024,USPRCMP1,Puerto Rico Championship,16,27,27333,7,6,,,,,,1,partner,2,false,true,Connect:1
2024,USPRCMP1,Puerto Rico Championship,16,27,27677,8,4,,,,,,4,captain,3,false,true,Innovate:1
2024,USPRCMP1,Puerto Rico Championship,16,27,20380,9,2,,,,,,2,captain,4,false,true,Control:1
2024,USPRCMP1,Puerto Rico Championship,16,27,27564,10,7,,,,,,,,,false,true,
2024,USPRCMP1,Puerto Rico Championship,16,27,28134,11,8,,,,,,,,,false,true,
2024,USPRCMP1,Puerto Rico Championship,16,27,28091,12,11,,,,,,,,,false,true,
2024,USPRCMP1,Puerto Rico Championship,16,27,27680,13,12,,,,,,,,,false,true,
2024,USPRCMP1,Puerto Rico Championship,16,27,24545,14,14,,,,,,,,,false,true,
2024,USPRCMP1,Puerto Rico Championship,16,27,27678,15,15,,,,,,,,,false,true,JudgesChoice:1
2024,USPRCMP1,Puerto Rico Championship,16,27,24942,16,16,,,,,,,,,false,true,
2024,USRICMP,Rhode Island Championship,24,39,252,1,2,,,,,,1,partner,1,true,true,Think:2;Inspire:1
2024,USRICMP,Rhode Island Championship,24,39,701,2,1,,,,,,1,captain,1,true,true,Control:2;Inspire:2
2024,USRICMP,Rhode Island Championship,24,39,636,3,11,,,,,,5,partner,2,false,true,Motivate:1;Inspire:3
2024,USRICMP,Rhode Island Championship,24,39,8413,4,6,,,,,,5,captain,2,false,true,
2024,USRICMP,Rhode Island Championship,24,39,15374,5,13,,,,,,3,partner,3,false,true,Think:1
2024,USRICMP,Rhode Island Championship,24,39,6152,6,8,,,,,,6,captain,6,false,true,Connect:1
2024,USRICMP,Rhode Island Championship,24,39,7093,7,4,,,,,,3,captain,3,false,true,
2024,USRICMP,Rhode Island Championship,24,39,10773,8,17,,,,,,,,,false,true,Innovate:1
2024,USRICMP,Rhode Island Championship,24,39,9219,9,3,,,,,,2,captain,4,false,true,Control:1
2024,USRICMP,Rhode Island Championship,24,39,9128,10,9,,,,,,6,partner,6,false,true,Design:1;Innovate:2
2024,USRICMP,Rhode Island Championship,24,39,20772,11,,,,,,,,,,false,true,
2024,USRICMP,Rhode Island Championship,24,39,149,12,5,,,,,,4,captain,5,false,true,
2024,USRICMP,Rhode Island Championship,24,39,8129,13,14,,,,,,,,,false,true,Connect:2
2024,USRICMP,Rhode Island Championship,24,39,15073,14,7,,,,,,4,partner,5,false,true,
2024,USRICMP,Rhode Island Championship,24,39,13181,15,19,,,,,,,,,false,true,Motivate:2
2024,USRICMP,Rhode Island Championship,24,39,22156,16,16,,,,,,,,,false,true,Design:2
2024,USRICMP,Rhode Island Championship,24,39,28237,17,10,,,,,,2,partner,4,false,true,
2024,USRICMP,Rhode Island Championship,24,39,27508,18,12,,,,,,,,,false,true,
2024,USRICMP,Rhode Island Championship,24,39,15747,19,15,,,,,,,,,false,true,
2024,USRICMP,Rhode Island Championship,24,39,21950,20,18,,,,,,,,,false,true,
